account_id,district_id,Account_type,New_Date,New_Frequency,Card_Assigned
1685,28,NRI account,2018-12-13,Monthly Issuance,Silver
924,11,Savings account,2018-12-09,Monthly Issuance,Silver
3305,13,Salary account,2018-12-09,Monthly Issuance,Silver
2692,28,NRI account,2018-12-08,Monthly Issuance,Silver
6927,74,Savings account,2018-12-08,Weekly Issuance,Diamond
2374,1,Salary account,2018-12-07,Monthly Issuance,Silver
1104,39,Savings account,2018-12-07,Monthly Issuance,Silver
474,61,Savings account,2018-12-06,Monthly Issuance,Silver
633,57,Salary account,2018-12-06,Monthly Issuance,Silver
1825,3,Salary account,2018-12-05,Monthly Issuance,Silver
253,46,Savings account,2018-12-05,Monthly Issuance,Silver
2437,1,Salary account,2018-12-04,Monthly Issuance,Silver
2309,18,Savings account,2018-12-03,Monthly Issuance,Silver
2851,17,Salary account,2018-12-02,Monthly Issuance,Silver
2803,58,Salary account,2018-12-01,Monthly Issuance,Silver
1901,15,Salary account,2018-12-01,Monthly Issuance,Silver
3525,70,Salary account,2018-12-01,Monthly Issuance,Silver
3320,1,Salary account,2018-12-01,Monthly Issuance,Silver
452,63,Savings account,2018-11-29,Monthly Issuance,Silver
3783,40,Savings account,2018-11-29,Monthly Issuance,Silver
3189,29,NRI account,2018-11-29,Monthly Issuance,Silver
3689,8,Salary account,2018-11-29,Monthly Issuance,Silver
728,60,Savings account,2018-11-28,Monthly Issuance,Silver
3970,24,NRI account,2018-11-28,Monthly Issuance,Silver
8169,29,Salary account,2018-11-28,Monthly Issuance,Silver
3973,20,NRI account,2018-11-27,Monthly Issuance,Silver
2043,46,NRI account,2018-11-27,Monthly Issuance,Silver
2003,32,NRI account,2018-11-27,Monthly Issuance,Silver
557,1,Savings account,2018-11-26,Monthly Issuance,Silver
3490,48,NRI account,2018-11-26,Monthly Issuance,Silver
2015,68,Salary account,2018-11-25,Monthly Issuance,Silver
2341,33,Salary account,2018-11-25,Monthly Issuance,Silver
565,39,NRI account,2018-11-25,Monthly Issuance,Silver
337,17,Salary account,2018-11-25,Monthly Issuance,Silver
3780,44,Salary account,2018-11-25,Monthly Issuance,Silver
10411,39,Savings account,2018-11-23,Issuance After Transaction,Gold
2783,43,NRI account,2018-11-23,Monthly Issuance,Silver
9017,70,NRI account,2018-11-22,Monthly Issuance,Silver
486,33,NRI account,2018-11-21,Monthly Issuance,Silver
1395,1,Savings account,2018-11-21,Monthly Issuance,Silver
1341,36,NRI account,2018-11-21,Monthly Issuance,Silver
1357,56,NRI account,2018-11-20,Monthly Issuance,Silver
3772,7,Savings account,2018-11-20,Monthly Issuance,Silver
3148,33,Salary account,2018-11-19,Monthly Issuance,Silver
933,21,Salary account,2018-11-18,Monthly Issuance,Silver
3229,64,Savings account,2018-11-18,Monthly Issuance,Silver
1700,64,NRI account,2018-11-18,Monthly Issuance,Silver
2836,42,NRI account,2018-11-18,Monthly Issuance,Silver
338,49,Savings account,2018-11-18,Monthly Issuance,Silver
3303,1,NRI account,2018-11-17,Monthly Issuance,Silver
2516,6,Salary account,2018-11-16,Monthly Issuance,Silver
3767,1,NRI account,2018-11-15,Monthly Issuance,Silver
348,25,NRI account,2018-11-15,Monthly Issuance,Silver
1867,52,Savings account,2018-11-15,Monthly Issuance,Silver
487,40,Salary account,2018-11-14,Monthly Issuance,Silver
3572,65,NRI account,2018-11-12,Monthly Issuance,Silver
1030,57,Savings account,2018-11-12,Monthly Issuance,Silver
968,74,NRI account,2018-11-11,Monthly Issuance,Silver
810,46,Savings account,2018-11-11,Monthly Issuance,Silver
1760,53,Savings account,2018-11-11,Monthly Issuance,Silver
2550,67,NRI account,2018-11-11,Monthly Issuance,Silver
1599,57,NRI account,2018-11-10,Monthly Issuance,Silver
11079,16,Savings account,2018-11-10,Monthly Issuance,Silver
1044,14,Savings account,2018-11-09,Monthly Issuance,Silver
1945,56,Salary account,2018-11-09,Monthly Issuance,Silver
9790,52,NRI account,2018-11-09,Monthly Issuance,Silver
9928,60,NRI account,2018-11-09,Monthly Issuance,Silver
2580,60,NRI account,2018-11-09,Monthly Issuance,Silver
2157,77,Salary account,2018-11-08,Monthly Issuance,Silver
2051,64,NRI account,2018-11-08,Weekly Issuance,Diamond
3061,76,NRI account,2018-11-08,Monthly Issuance,Silver
3111,60,Savings account,2018-11-08,Monthly Issuance,Silver
1691,48,Savings account,2018-11-08,Monthly Issuance,Silver
155,58,Savings account,2018-11-07,Monthly Issuance,Silver
3945,50,NRI account,2018-11-07,Monthly Issuance,Silver
3384,14,Savings account,2018-11-05,Monthly Issuance,Silver
257,11,Salary account,2018-11-05,Monthly Issuance,Silver
479,1,Salary account,2018-11-05,Monthly Issuance,Silver
3764,69,Salary account,2018-11-05,Monthly Issuance,Silver
820,74,Salary account,2018-11-04,Monthly Issuance,Silver
9353,59,NRI account,2018-11-03,Monthly Issuance,Silver
1403,17,Savings account,2018-11-02,Monthly Issuance,Silver
1629,10,NRI account,2018-11-02,Monthly Issuance,Silver
10710,19,NRI account,2018-10-30,Monthly Issuance,Silver
2871,52,Savings account,2018-10-30,Monthly Issuance,Silver
3080,57,NRI account,2018-10-29,Monthly Issuance,Silver
2621,55,NRI account,2018-10-29,Monthly Issuance,Silver
1238,1,Salary account,2018-10-29,Monthly Issuance,Silver
3637,53,Salary account,2018-10-28,Monthly Issuance,Silver
2481,1,Savings account,2018-10-28,Monthly Issuance,Silver
1426,40,Savings account,2018-10-27,Monthly Issuance,Silver
602,43,Savings account,2018-10-27,Monthly Issuance,Silver
1756,38,Salary account,2018-10-26,Monthly Issuance,Silver
2500,61,Savings account,2018-10-26,Monthly Issuance,Silver
2727,1,Salary account,2018-10-25,Monthly Issuance,Silver
10520,55,Salary account,2018-10-24,Issuance After Transaction,Gold
2515,64,Salary account,2018-10-24,Monthly Issuance,Silver
10762,1,Salary account,2018-10-23,Monthly Issuance,Silver
3131,21,NRI account,2018-10-23,Monthly Issuance,Silver
2235,45,Savings account,2018-10-22,Monthly Issuance,Silver
2487,42,Salary account,2018-10-22,Monthly Issuance,Silver
1206,70,Savings account,2018-10-21,Monthly Issuance,Silver
501,13,NRI account,2018-10-21,Monthly Issuance,Silver
3200,17,NRI account,2018-10-20,Issuance After Transaction,Gold
3646,63,NRI account,2018-10-20,Weekly Issuance,Diamond
1142,74,Savings account,2018-10-19,Monthly Issuance,Silver
762,76,NRI account,2018-10-18,Monthly Issuance,Silver
319,47,NRI account,2018-10-17,Weekly Issuance,Diamond
336,62,Salary account,2018-10-16,Monthly Issuance,Silver
308,61,Salary account,2018-10-16,Monthly Issuance,Silver
4650,4,NRI account,2018-10-15,Monthly Issuance,Silver
2255,52,Salary account,2018-10-14,Monthly Issuance,Silver
11362,67,NRI account,2018-10-14,Monthly Issuance,Silver
1796,18,NRI account,2018-10-14,Monthly Issuance,Silver
2834,70,NRI account,2018-10-14,Monthly Issuance,Silver
8114,59,NRI account,2018-10-14,Monthly Issuance,Silver
260,24,Savings account,2018-10-14,Monthly Issuance,Silver
1749,64,NRI account,2018-10-14,Monthly Issuance,Silver
2424,1,Savings account,2018-10-13,Monthly Issuance,Silver
917,56,Salary account,2018-10-13,Monthly Issuance,Silver
1581,39,Savings account,2018-10-12,Monthly Issuance,Silver
5063,43,Salary account,2018-10-11,Monthly Issuance,Silver
1257,66,NRI account,2018-10-11,Monthly Issuance,Silver
990,17,NRI account,2018-10-11,Monthly Issuance,Silver
2965,6,Savings account,2018-10-10,Monthly Issuance,Silver
2301,22,NRI account,2018-10-10,Monthly Issuance,Silver
2674,50,Savings account,2018-10-10,Monthly Issuance,Silver
11,76,Salary account,2018-10-10,Monthly Issuance,Silver
8533,47,Salary account,2018-10-10,Monthly Issuance,Silver
1089,74,Savings account,2018-10-10,Monthly Issuance,Silver
6400,31,Salary account,2018-10-09,Issuance After Transaction,Gold
3486,64,Salary account,2018-10-09,Monthly Issuance,Silver
4473,45,Salary account,2018-10-09,Monthly Issuance,Silver
521,9,Salary account,2018-10-08,Monthly Issuance,Silver
3132,56,Salary account,2018-10-08,Monthly Issuance,Silver
3944,22,Salary account,2018-10-08,Monthly Issuance,Silver
1427,17,Savings account,2018-10-08,Monthly Issuance,Silver
1742,68,NRI account,2018-10-08,Monthly Issuance,Silver
1690,16,Savings account,2018-10-07,Monthly Issuance,Silver
1448,1,NRI account,2018-10-07,Monthly Issuance,Silver
3677,1,Savings account,2018-10-04,Monthly Issuance,Silver
2565,74,Savings account,2018-10-04,Monthly Issuance,Silver
4190,62,NRI account,2018-10-04,Monthly Issuance,Silver
3317,4,Savings account,2018-10-04,Monthly Issuance,Silver
2835,73,Salary account,2018-10-03,Monthly Issuance,Silver
331,65,Savings account,2018-10-02,Monthly Issuance,Silver
7487,4,Savings account,2018-10-01,Monthly Issuance,Silver
992,22,Savings account,2018-10-01,Monthly Issuance,Silver
4047,45,Savings account,2018-09-29,Weekly Issuance,Diamond
3417,48,NRI account,2018-09-28,Monthly Issuance,Silver
169,4,NRI account,2018-09-28,Monthly Issuance,Silver
80,43,Salary account,2018-09-27,Monthly Issuance,Silver
2731,1,NRI account,2018-09-26,Monthly Issuance,Silver
1704,70,Savings account,2018-09-22,Monthly Issuance,Silver
1660,1,Savings account,2018-09-22,Monthly Issuance,Silver
5429,71,Savings account,2018-09-22,Monthly Issuance,Silver
3440,22,Salary account,2018-09-22,Monthly Issuance,Silver
2148,1,NRI account,2018-09-22,Monthly Issuance,Silver
676,39,NRI account,2018-09-22,Monthly Issuance,Silver
2353,51,Salary account,2018-09-21,Monthly Issuance,Silver
1335,54,Savings account,2018-09-21,Monthly Issuance,Silver
2119,74,Salary account,2018-09-21,Monthly Issuance,Silver
8,57,Savings account,2018-09-21,Monthly Issuance,Silver
1376,64,Savings account,2018-09-20,Monthly Issuance,Silver
3770,23,Savings account,2018-09-20,Monthly Issuance,Silver
11271,5,Salary account,2018-09-20,Monthly Issuance,Silver
3758,38,Salary account,2018-09-19,Monthly Issuance,Silver
138,22,NRI account,2018-09-19,Monthly Issuance,Silver
9377,1,Savings account,2018-09-17,Monthly Issuance,Silver
3234,1,Savings account,2018-09-16,Monthly Issuance,Silver
1452,45,Savings account,2018-09-16,Monthly Issuance,Silver
994,72,Savings account,2018-09-15,Monthly Issuance,Silver
1674,1,NRI account,2018-09-15,Monthly Issuance,Silver
3368,24,Salary account,2018-09-14,Monthly Issuance,Silver
5125,1,Salary account,2018-09-14,Monthly Issuance,Silver
2358,7,Savings account,2018-09-13,Monthly Issuance,Silver
1613,1,Savings account,2018-09-13,Monthly Issuance,Silver
2866,43,Salary account,2018-09-13,Monthly Issuance,Silver
3010,46,Salary account,2018-09-13,Monthly Issuance,Silver
3628,70,Savings account,2018-09-12,Monthly Issuance,Silver
6463,16,NRI account,2018-09-11,Monthly Issuance,Silver
301,60,Salary account,2018-09-10,Monthly Issuance,Silver
372,55,Savings account,2018-09-10,Monthly Issuance,Silver
3492,33,Savings account,2018-09-10,Monthly Issuance,Silver
803,19,Savings account,2018-09-09,Monthly Issuance,Silver
2456,65,Savings account,2018-09-09,Monthly Issuance,Silver
619,1,NRI account,2018-09-09,Weekly Issuance,Diamond
1423,76,Salary account,2018-09-08,Monthly Issuance,Silver
2853,54,NRI account,2018-09-08,Monthly Issuance,Silver
7957,51,NRI account,2018-09-07,Monthly Issuance,Silver
1149,18,NRI account,2018-09-07,Monthly Issuance,Silver
219,28,Salary account,2018-09-06,Monthly Issuance,Silver
3552,62,Salary account,2018-09-06,Monthly Issuance,Silver
3866,60,NRI account,2018-09-05,Monthly Issuance,Silver
3914,33,Salary account,2018-09-05,Monthly Issuance,Silver
3807,53,NRI account,2018-09-05,Monthly Issuance,Silver
3925,1,Salary account,2018-09-05,Monthly Issuance,Silver
3855,33,NRI account,2018-09-04,Monthly Issuance,Silver
429,63,NRI account,2018-09-03,Monthly Issuance,Silver
3269,37,Salary account,2018-09-03,Monthly Issuance,Silver
1810,50,Salary account,2018-09-03,Monthly Issuance,Silver
665,8,Salary account,2018-09-03,Monthly Issuance,Silver
6872,15,Salary account,2018-09-02,Monthly Issuance,Silver
532,26,Salary account,2018-09-02,Monthly Issuance,Silver
674,49,Savings account,2018-09-02,Monthly Issuance,Silver
10365,22,Salary account,2018-09-02,Monthly Issuance,Silver
430,54,Savings account,2018-09-02,Monthly Issuance,Silver
1640,13,NRI account,2018-09-01,Monthly Issuance,Silver
2833,64,Salary account,2018-08-30,Monthly Issuance,Silver
3553,70,Savings account,2018-08-30,Monthly Issuance,Silver
9052,43,Salary account,2018-08-30,Issuance After Transaction,Gold
3139,12,Savings account,2018-08-30,Monthly Issuance,Silver
1562,1,Savings account,2018-08-30,Monthly Issuance,Silver
1961,13,NRI account,2018-08-30,Monthly Issuance,Silver
353,24,NRI account,2018-08-30,Monthly Issuance,Silver
213,73,NRI account,2018-08-29,Monthly Issuance,Silver
32,5,Savings account,2018-08-28,Monthly Issuance,Silver
5066,13,Savings account,2018-08-27,Weekly Issuance,Diamond
2236,73,Savings account,2018-08-27,Monthly Issuance,Silver
3995,12,NRI account,2018-08-27,Monthly Issuance,Silver
894,46,Savings account,2018-08-27,Monthly Issuance,Silver
418,36,NRI account,2018-08-27,Monthly Issuance,Silver
3254,36,Salary account,2018-08-27,Monthly Issuance,Silver
3582,19,NRI account,2018-08-26,Monthly Issuance,Silver
420,75,Salary account,2018-08-26,Monthly Issuance,Silver
937,43,Salary account,2018-08-26,Monthly Issuance,Silver
4258,51,NRI account,2018-08-26,Monthly Issuance,Silver
3315,23,Savings account,2018-08-24,Monthly Issuance,Silver
3763,55,NRI account,2018-08-23,Monthly Issuance,Silver
995,64,NRI account,2018-08-23,Monthly Issuance,Silver
2858,56,NRI account,2018-08-22,Monthly Issuance,Silver
2855,27,NRI account,2018-08-21,Monthly Issuance,Silver
5024,70,NRI account,2018-08-20,Monthly Issuance,Silver
560,36,Savings account,2018-08-20,Monthly Issuance,Silver
11382,74,NRI account,2018-08-20,Monthly Issuance,Silver
6856,43,Salary account,2018-08-19,Monthly Issuance,Silver
11138,70,Savings account,2018-08-18,Weekly Issuance,Diamond
5213,1,Salary account,2018-08-18,Monthly Issuance,Silver
531,31,Salary account,2018-08-18,Monthly Issuance,Silver
2280,68,Savings account,2018-08-17,Monthly Issuance,Silver
3896,45,NRI account,2018-08-17,Monthly Issuance,Silver
3679,64,NRI account,2018-08-15,Monthly Issuance,Silver
2562,35,Savings account,2018-08-15,Monthly Issuance,Silver
3631,1,NRI account,2018-08-13,Monthly Issuance,Silver
2514,16,NRI account,2018-08-13,Monthly Issuance,Silver
75,1,Salary account,2018-08-13,Monthly Issuance,Silver
1122,13,NRI account,2018-08-12,Monthly Issuance,Silver
786,53,Salary account,2018-08-12,Monthly Issuance,Silver
3216,3,Salary account,2018-08-11,Monthly Issuance,Silver
2206,45,NRI account,2018-08-10,Monthly Issuance,Silver
1203,72,Salary account,2018-08-09,Monthly Issuance,Silver
2608,19,Savings account,2018-08-09,Monthly Issuance,Silver
3270,30,NRI account,2018-08-08,Monthly Issuance,Silver
1520,48,Savings account,2018-08-08,Monthly Issuance,Silver
4681,70,NRI account,2018-08-08,Monthly Issuance,Silver
3902,1,Savings account,2018-08-08,Monthly Issuance,Silver
8327,1,Savings account,2018-08-08,Weekly Issuance,Diamond
3203,23,NRI account,2018-08-07,Monthly Issuance,Silver
5118,72,Salary account,2018-08-05,Monthly Issuance,Silver
1971,41,NRI account,2018-08-04,Monthly Issuance,Silver
2830,20,NRI account,2018-08-04,Monthly Issuance,Silver
1927,42,Savings account,2018-08-04,Monthly Issuance,Silver
2265,65,NRI account,2018-08-03,Monthly Issuance,Silver
675,58,Savings account,2018-08-03,Monthly Issuance,Silver
5033,54,Salary account,2018-08-03,Monthly Issuance,Silver
1009,1,Savings account,2018-08-01,Weekly Issuance,Diamond
2577,7,NRI account,2018-07-30,Monthly Issuance,Silver
4948,43,Savings account,2018-07-29,Monthly Issuance,Silver
1803,24,Salary account,2018-07-29,Monthly Issuance,Silver
2957,25,NRI account,2018-07-28,Monthly Issuance,Silver
6985,38,Savings account,2018-07-27,Monthly Issuance,Silver
1252,13,NRI account,2018-07-26,Weekly Issuance,Diamond
3357,54,NRI account,2018-07-26,Monthly Issuance,Silver
2520,18,Salary account,2018-07-25,Monthly Issuance,Silver
2553,41,NRI account,2018-07-24,Monthly Issuance,Silver
10018,8,Savings account,2018-07-23,Monthly Issuance,Silver
953,14,Savings account,2018-07-22,Monthly Issuance,Silver
4081,11,Salary account,2018-07-22,Monthly Issuance,Silver
2144,55,Salary account,2018-07-21,Issuance After Transaction,Gold
720,54,Savings account,2018-07-20,Monthly Issuance,Silver
1472,2,Salary account,2018-07-20,Monthly Issuance,Silver
2244,46,Salary account,2018-07-19,Monthly Issuance,Silver
2310,15,Savings account,2018-07-19,Monthly Issuance,Silver
1994,42,Savings account,2018-07-19,Monthly Issuance,Silver
3532,73,Savings account,2018-07-18,Monthly Issuance,Silver
1251,34,NRI account,2018-07-18,Weekly Issuance,Diamond
1936,70,Savings account,2018-07-18,Monthly Issuance,Silver
8547,14,Savings account,2018-07-17,Weekly Issuance,Diamond
1135,1,NRI account,2018-07-17,Monthly Issuance,Silver
4263,5,Savings account,2018-07-17,Monthly Issuance,Silver
1344,12,Savings account,2018-07-16,Issuance After Transaction,Gold
1220,1,Savings account,2018-07-15,Monthly Issuance,Silver
1568,23,Savings account,2018-07-15,Monthly Issuance,Silver
3895,27,Salary account,2018-07-14,Monthly Issuance,Silver
5263,64,NRI account,2018-07-14,Monthly Issuance,Silver
5794,70,Savings account,2018-07-14,Monthly Issuance,Silver
1075,35,Salary account,2018-07-13,Monthly Issuance,Silver
2281,1,Salary account,2018-07-13,Monthly Issuance,Silver
2307,60,NRI account,2018-07-12,Monthly Issuance,Silver
3474,23,Salary account,2018-07-12,Monthly Issuance,Silver
625,70,NRI account,2018-07-12,Monthly Issuance,Silver
731,5,NRI account,2018-07-11,Monthly Issuance,Silver
1103,66,NRI account,2018-07-09,Monthly Issuance,Silver
3330,76,Salary account,2018-07-08,Monthly Issuance,Silver
6649,1,Savings account,2018-07-08,Monthly Issuance,Silver
3779,74,Salary account,2018-07-08,Monthly Issuance,Silver
3458,63,NRI account,2018-07-07,Monthly Issuance,Silver
2041,48,Savings account,2018-07-05,Monthly Issuance,Silver
5742,74,Savings account,2018-07-05,Issuance After Transaction,Gold
4415,73,NRI account,2018-07-05,Monthly Issuance,Silver
4330,47,Savings account,2018-07-05,Monthly Issuance,Silver
1597,68,Savings account,2018-07-04,Monthly Issuance,Silver
1725,72,NRI account,2018-07-03,Issuance After Transaction,Gold
3410,39,Savings account,2018-07-03,Monthly Issuance,Silver
2292,41,NRI account,2018-06-29,Monthly Issuance,Silver
638,65,Salary account,2018-06-28,Monthly Issuance,Silver
2533,49,Savings account,2018-06-27,Monthly Issuance,Silver
99,1,Savings account,2018-06-27,Monthly Issuance,Silver
9235,37,NRI account,2018-06-24,Monthly Issuance,Silver
3363,30,Savings account,2018-06-24,Monthly Issuance,Silver
3436,5,Salary account,2018-06-24,Monthly Issuance,Silver
1151,40,NRI account,2018-06-23,Monthly Issuance,Silver
1728,74,Savings account,2018-06-23,Monthly Issuance,Silver
3810,43,Savings account,2018-06-22,Monthly Issuance,Silver
2781,16,NRI account,2018-06-20,Monthly Issuance,Silver
1031,74,NRI account,2018-06-20,Monthly Issuance,Silver
7184,5,Salary account,2018-06-19,Monthly Issuance,Silver
2297,46,Savings account,2018-06-18,Monthly Issuance,Silver
1846,6,Savings account,2018-06-17,Monthly Issuance,Silver
2096,32,Salary account,2018-06-17,Monthly Issuance,Silver
458,7,Savings account,2018-06-16,Monthly Issuance,Silver
120,65,Savings account,2018-06-16,Weekly Issuance,Diamond
10019,8,NRI account,2018-06-15,Monthly Issuance,Silver
2328,35,NRI account,2018-06-14,Monthly Issuance,Silver
1519,9,Savings account,2018-06-14,Monthly Issuance,Silver
808,69,Savings account,2018-06-13,Monthly Issuance,Silver
3601,54,Salary account,2018-06-13,Monthly Issuance,Silver
131,52,Savings account,2018-06-13,Monthly Issuance,Silver
3124,6,Savings account,2018-06-13,Monthly Issuance,Silver
7618,72,NRI account,2018-06-13,Weekly Issuance,Diamond
807,76,Savings account,2018-06-13,Weekly Issuance,Diamond
3847,33,NRI account,2018-06-13,Monthly Issuance,Silver
223,39,NRI account,2018-06-13,Monthly Issuance,Silver
3252,12,Savings account,2018-06-12,Monthly Issuance,Silver
3725,33,Savings account,2018-06-11,Monthly Issuance,Silver
896,3,Salary account,2018-06-11,Monthly Issuance,Silver
1793,56,Savings account,2018-06-10,Monthly Issuance,Silver
1696,43,NRI account,2018-06-09,Monthly Issuance,Silver
2139,8,NRI account,2018-06-09,Monthly Issuance,Silver
5774,1,Salary account,2018-06-08,Monthly Issuance,Silver
3392,1,Salary account,2018-06-08,Monthly Issuance,Silver
1465,30,NRI account,2018-06-08,Monthly Issuance,Silver
1420,68,Salary account,2018-06-08,Monthly Issuance,Silver
1620,17,Savings account,2018-06-08,Monthly Issuance,Silver
4121,54,Salary account,2018-06-08,Monthly Issuance,Silver
754,1,Savings account,2018-06-08,Monthly Issuance,Silver
3045,1,NRI account,2018-06-08,Monthly Issuance,Silver
3453,13,Salary account,2018-06-08,Monthly Issuance,Silver
471,47,NRI account,2018-06-07,Monthly Issuance,Silver
53,77,Salary account,2018-06-07,Monthly Issuance,Silver
1413,65,NRI account,2018-06-07,Monthly Issuance,Silver
553,26,NRI account,2018-06-06,Monthly Issuance,Silver
1092,41,NRI account,2018-06-06,Monthly Issuance,Silver
2642,68,NRI account,2018-06-05,Monthly Issuance,Silver
3520,72,NRI account,2018-06-04,Monthly Issuance,Silver
2018,42,Salary account,2018-06-04,Monthly Issuance,Silver
2877,37,NRI account,2018-06-04,Monthly Issuance,Silver
11069,37,Salary account,2018-06-02,Monthly Issuance,Silver
3874,51,Salary account,2018-06-02,Monthly Issuance,Silver
1974,42,Savings account,2018-06-01,Monthly Issuance,Silver
2559,32,NRI account,2018-06-01,Monthly Issuance,Silver
1059,8,Salary account,2018-05-30,Monthly Issuance,Silver
3624,32,NRI account,2018-05-30,Weekly Issuance,Diamond
10001,24,Savings account,2018-05-28,Monthly Issuance,Silver
3186,10,Salary account,2018-05-28,Monthly Issuance,Silver
1530,70,NRI account,2018-05-27,Monthly Issuance,Silver
1642,64,Salary account,2018-05-27,Monthly Issuance,Silver
6358,3,Salary account,2018-05-27,Monthly Issuance,Silver
11349,1,NRI account,2018-05-26,Weekly Issuance,Diamond
2969,29,Savings account,2018-05-26,Monthly Issuance,Silver
8998,61,Savings account,2018-05-24,Monthly Issuance,Silver
490,45,NRI account,2018-05-23,Monthly Issuance,Silver
3386,2,NRI account,2018-05-23,Monthly Issuance,Silver
4589,4,Savings account,2018-05-22,Monthly Issuance,Silver
57,1,Savings account,2018-05-21,Monthly Issuance,Silver
10963,16,Savings account,2018-05-20,Monthly Issuance,Silver
2521,63,Salary account,2018-05-19,Monthly Issuance,Silver
3251,59,Salary account,2018-05-18,Monthly Issuance,Silver
5358,4,Salary account,2018-05-18,Monthly Issuance,Silver
875,63,Salary account,2018-05-17,Monthly Issuance,Silver
733,49,Salary account,2018-05-17,Weekly Issuance,Diamond
1720,35,Salary account,2018-05-16,Monthly Issuance,Silver
4014,56,Salary account,2018-05-15,Issuance After Transaction,Gold
2178,64,NRI account,2018-05-15,Monthly Issuance,Silver
2935,68,Savings account,2018-05-15,Monthly Issuance,Silver
544,32,Salary account,2018-05-15,Monthly Issuance,Silver
256,37,Savings account,2018-05-14,Monthly Issuance,Silver
3845,48,Salary account,2018-05-14,Monthly Issuance,Silver
2919,77,Savings account,2018-05-10,Monthly Issuance,Silver
1741,21,Salary account,2018-05-10,Monthly Issuance,Silver
746,75,NRI account,2018-05-10,Monthly Issuance,Silver
1183,12,Savings account,2018-05-08,Monthly Issuance,Silver
2323,72,Salary account,2018-05-08,Monthly Issuance,Silver
463,51,Salary account,2018-05-08,Monthly Issuance,Silver
285,17,NRI account,2018-05-08,Monthly Issuance,Silver
4105,58,Salary account,2018-05-08,Monthly Issuance,Silver
2525,45,Savings account,2018-05-08,Monthly Issuance,Silver
6434,1,Salary account,2018-05-08,Monthly Issuance,Silver
533,40,Savings account,2018-05-07,Monthly Issuance,Silver
3940,35,Salary account,2018-05-07,Weekly Issuance,Diamond
4538,70,Savings account,2018-05-07,Monthly Issuance,Silver
454,7,NRI account,2018-05-07,Monthly Issuance,Silver
5194,1,NRI account,2018-05-05,Issuance After Transaction,Gold
3464,25,Salary account,2018-05-05,Monthly Issuance,Silver
2931,36,NRI account,2018-05-04,Monthly Issuance,Silver
10351,23,NRI account,2018-05-04,Monthly Issuance,Silver
3936,39,Salary account,2018-05-04,Monthly Issuance,Silver
2364,33,NRI account,2018-05-03,Monthly Issuance,Silver
1280,70,Savings account,2018-05-03,Monthly Issuance,Silver
54,4,NRI account,2018-05-02,Monthly Issuance,Silver
1010,61,Savings account,2018-05-01,Monthly Issuance,Silver
1248,22,Salary account,2018-04-29,Monthly Issuance,Silver
2331,8,Savings account,2018-04-29,Monthly Issuance,Silver
2751,31,Savings account,2018-04-28,Monthly Issuance,Silver
404,41,Savings account,2018-04-28,Monthly Issuance,Silver
2547,74,Savings account,2018-04-28,Monthly Issuance,Silver
922,61,Savings account,2018-04-27,Monthly Issuance,Silver
3735,1,NRI account,2018-04-27,Monthly Issuance,Silver
3449,1,Salary account,2018-04-27,Monthly Issuance,Silver
4423,39,NRI account,2018-04-26,Monthly Issuance,Silver
267,38,NRI account,2018-04-26,Monthly Issuance,Silver
3930,37,Salary account,2018-04-25,Monthly Issuance,Silver
455,54,Salary account,2018-04-23,Monthly Issuance,Silver
7861,34,NRI account,2018-04-22,Monthly Issuance,Silver
819,20,Savings account,2018-04-22,Monthly Issuance,Silver
2726,18,Savings account,2018-04-20,Monthly Issuance,Silver
1038,64,NRI account,2018-04-20,Monthly Issuance,Silver
5724,14,Savings account,2018-04-19,Issuance After Transaction,Gold
3823,74,Salary account,2018-04-19,Monthly Issuance,Silver
3321,17,Savings account,2018-04-18,Monthly Issuance,Silver
3231,73,Salary account,2018-04-18,Monthly Issuance,Silver
1315,13,Salary account,2018-04-17,Monthly Issuance,Silver
1862,19,Salary account,2018-04-15,Weekly Issuance,Diamond
1309,1,Savings account,2018-04-15,Monthly Issuance,Silver
1046,1,NRI account,2018-04-14,Monthly Issuance,Silver
3729,31,Salary account,2018-04-14,Monthly Issuance,Silver
3702,53,NRI account,2018-04-13,Monthly Issuance,Silver
4852,47,Savings account,2018-04-13,Monthly Issuance,Silver
2750,13,NRI account,2018-04-13,Monthly Issuance,Silver
893,53,Savings account,2018-04-12,Monthly Issuance,Silver
7815,19,Salary account,2018-04-09,Weekly Issuance,Diamond
7136,12,Salary account,2018-04-09,Weekly Issuance,Diamond
1228,62,Salary account,2018-04-09,Monthly Issuance,Silver
206,61,Salary account,2018-04-08,Monthly Issuance,Silver
3109,18,NRI account,2018-04-08,Monthly Issuance,Silver
1590,77,NRI account,2018-04-07,Monthly Issuance,Silver
7418,21,Salary account,2018-04-07,Monthly Issuance,Silver
19,21,Salary account,2018-04-07,Monthly Issuance,Silver
842,62,Savings account,2018-04-07,Monthly Issuance,Silver
1821,70,Savings account,2018-04-07,Monthly Issuance,Silver
3147,54,Salary account,2018-04-05,Monthly Issuance,Silver
6289,64,NRI account,2018-04-05,Monthly Issuance,Silver
2203,47,Salary account,2018-04-04,Monthly Issuance,Silver
6910,76,Savings account,2018-04-04,Monthly Issuance,Silver
1986,46,Salary account,2018-04-04,Monthly Issuance,Silver
2839,70,NRI account,2018-04-04,Monthly Issuance,Silver
1479,54,Savings account,2018-04-04,Monthly Issuance,Silver
